category	key	tree_id	tree_name_en	tree_name_ko	english	korean	desc_en	desc_ko
node	Skills.Skill_htsk5_19_Name	htsk5	"Heartseeker"	"심장을 찾는 자"	"Blightshot"	"시든 화살"	"Heartseeker's hits have a chance to poison enemies and poison it inflicts last longer."	"해당 효과는 10초의 콜다운이 있습니다."
node	Skills.Skill_htsk5_20_Name	htsk5	"Heartseeker"	"심장을 찾는 자"	"Heartrender"	"하트렌더활"	"Heartseeker's hits have a chance to cause enemies to bleed and bleed it inflicts penetrate enemy physical resistance."	"'{'심장 추격활'}'은 타격 시 출혈을 일으키고 시전한 출혈이 적군의 물리 저항을 관통할 수 있습니다."
node	Skills.Skill_htsk5_21_Name	htsk5	"Heartseeker"	"심장을 찾는 자"	"Seeping Wounds"	"피가 스며드는 상처"	"Heartseeker deals more ailment damage (multiplicative with other modifiers) after each recurve, up to a maximum."	"'{'심장 추격활'}' 매번 곡선 후 상태 이상 피해가 상한까지 총 (다른 수정치와 곱함) 증가합니다."
node	Skills.Skill_htsk5_22_Name	htsk5	"Heartseeker"	"심장을 찾는 자"	"The Red Veil"	"레드 장막"	"Heartseeker has a chance to grant you '{'Crimson Shroud'}' on '{'Recurve'}'."	"'{'심장 추격활'}'이 '{'곡선'}'을 시전하면 획률적으로 '{'진홍 수의'}' 한 스택을 획득합니다."
node	Skills.Skill_htsk5_23_Name	htsk5	"Heartseeker"	"심장을 찾는 자"	"Arrow Mastery"	"화살 통달"	"Heartseeker has an additional chance to '{'Recurve'}'."	"'{'심장 추격활'}'은 추가 확률로 '{'곡선'}'을 합니다."
node	Skills.Skill_htsk5_24_Name	htsk5	"Heartseeker"	"심장을 찾는 자"	"Arrow of the Ravager"	"약탈자의 화살"	"Heartseeker has an additional chance to '{'Recurve'}', and it deals more damage (multiplicative with other modifiers), but it now has a cooldown."	"'{'심장 추격활 화살'}'은 추가 '{'곡선'}' 확률을 획득하고 피해가 총 증가하지만(다른 수정치와 곱함) 이제 콜다운이 있습니다."
node	Skills.Skill_htsk5_25_Name	htsk5	"Heartseeker"	"심장을 찾는 자"	"Relentless Volley"	"무자비 투하"	"Heartseeker has additional charges."	"'{'심장 추격활'}' 추가 충전 횟수를 획득합니다."
node	Skills.Skill_htsk5_26_Name	htsk5	"Heartseeker"	"심장을 찾는 자"	"Fletcher's Resurgence"	"궁수 재생"	"Your Heartseeker restores a charge whenever you pick up a '{'Black Arrow'}'."	"'{'검은 화살'}'을 주울 때 '{'심장 추격활'}' 충전 한 번 회복합니다."
node	Skills.Skill_htsk5_27_Name	htsk5	"Heartseeker"	"심장을 찾는 자"	"Shadow Weaver's Grasp"	"그림자 직조공의 그립"	"Heartseeker now has a minimum chance to '{'Recurve'}'."	"'{'심장 추격활'}'은 이제 최소 '{'역선'}' 확률을 가집니다."
node	Skills.Skill_htsk5_28_Name	htsk5	"Heartseeker"	"심장을 찾는 자"	"Nimble Threads"	"날렵한 활시위"	"Heartseeker has an additional chance to '{'Recurve'}' scaling with Dexterity."	"'{'심장 추격활'}'은 추가 확률로 '{'곡선'}'을 하며 수치가 민첩성에 따라 보너스를 받습니다."
node	Skills.Skill_htsk5_29_Name	htsk5	"Heartseeker"	"심장을 찾는 자"	"A Storm of Arrows"	"화살의 비"	"Whenever Heartseeker '{'Recurves'}', it extends the duration of your most recent '{'Hail of Arrows'}' by a small amount, up to 10 times per use of '{'Hail of Arrows'}'."	"'{'심장 추격활'}'이 일으키면 가장 최근에 시전한 '{'화살 비'}'가 지속시간을 잠깐 동안 연장하여 매번 '{'화살 비'}'가 최대 10번까지 연장할 수 있습니다."
node	Skills.Skill_htsk5_30_Name	htsk5	"Heartseeker"	"심장을 찾는 자"	"Woven Grasp"	"직조공의 그립"	"Heartseeker now twists around in a semi-cirle to '{'Recurve'}' and its hits have a chance to slow enemies."	"'{'심장 추격활'}'이 이제 반원형 반경에 따라 '{'역선'}'을 하여 타격 시 확률적으로 둔화를 적용합니다."
node	Skills.Skill_htsk5_31_Name	htsk5	"Heartseeker"	"심장을 찾는 자"	"Deep Rust"	"깊은 녹"	"Armor shred chance from all sources is converted to poison chance."	"모든 내원의 방어력 분쇄 확률이 중독 확률로 전환됩니다."
node	Skills.Skill_fl44_0_Name	fl44	"Flay"	"벗기기"	"Flay"	"벗기기"	""	""
node	Skills.Skill_fl44_2_Name	fl44	"Flay"	"벗기기"	"Gravecrawler"	"그레이브크롤러"	"Flay deals more damage (multiplicative with other modifiers), and has a chance to chill on hit."	"벗기기의 피해 증폭하고 (기타 수정치와 곱함으로 적용) 적중 시 오한 부여할 확률이 있습니다."
node	Skills.Skill_fl44_3_Name	fl44	"Flay"	"벗기기"	"Plasma Fountain"	"플라즈마 분수"	"Every second melee attack with Flay which hits a boss or rare enemy has a chance to trigger a Blood Eruption."	"매 2번째 벗기기 근접 공격공격으로 보스 또는 희귀 적을 적중할 때 피 분출을 발동할 확률이 있습니다."
node	Skills.Skill_fl44_4_Name	fl44	"Flay"	"벗기기"	"Decree of Slaughter"	"학살의 칙령"	"Flay deals more hit damage (multiplicative with other modifiers), doubled against low life enemies."	"'{'벗기기'}'의 피해가 증폭하며(기타 수정치와 곱함으로 적용) 해당 효과가 체력이 적은 적에게 두 배가 됩니다."
node	Skills.Skill_fl44_5_Name	fl44	"Flay"	"벗기기"	"Scent of Death"	"플라즈마 분수"	"Enemies hit by Flay are inflicted with Marked for Death for a duration, and Flay hits instantly kill enemies that are below a health threshold (a percentage of their maximum health)."	"희귀 적이나 보스에게 '{'벗기기'}' 근접 공격 2회마다 적중하면 '{'피 분출'}' 한 번을 발동할 확률이 있습니다."
node	Skills.Skill_fl44_6_Name	fl44	"Flay"	"벗기기"	"Trepidation Blade"	"도살의 법령"	"While using a dagger, Flay has increased attack speed."	"'{'벗기기'}'의 타격 피해가 증폭되어 (기타 수정치와 곱함으로 적용), 해당 효과는 체력이 낮은 적에게 배가됩니다."
node	Skills.Skill_fl44_7_Name	fl44	"Flay"	"벗기기"	"Spirit Stride"	"사망의 숨결"	"When you directly use Flay and hit at least one enemy, you have a chance to gain Haste for 2 seconds. This chance is tripled if Flay is a traversal skill.  Flay's Spirit Step can move you from a further distance."	"'{'벗기기'}'에 맞은 적에게는 '{'사망 표시'}'가 적용되어 잠깐 동안 지속하며, '{'벗기기'}'에 맞을 때 체력의 일정 한계치 이하(최대 체력의 일정 백분비)의 적을 처치할 겁니다."
node	Skills.Skill_fl44_8_Name	fl44	"Flay"	"벗기기"	"Open Wounds"	"열린 상처"	"When you directly use Flay and hit at least one enemy with the melee attack, your active '{'Aura of Decay'}' is granted more ailment frequency (multiplicative with other modifiers) and increased radius for 4 seconds."	"'{'벗기기'}'를 직접 시전하고 근접 공격으로 적을 명중 시  활성화된 '{'부식의 아우라'}'가 발동하는 상태이상의 빈도가 증폭되고(기타 수정치와 곱함으로 적용) 반경이 증가하며, 4초 동안 지속됩니다."
node	Skills.Skill_fl44_9_Name	fl44	"Flay"	"벗기기"	"Transference"	"전이"	"Hitting a boss or rare enemy with Flay's melee attack transfers your active Aura of Decay to them for up to 6 seconds.  While the aura is attached to an enemy, you can move away from it to avoid the self-inflicted ailments."	"그 범위에서 떠나서 상태이상의 영향을 받기를 회피할 수 있습니다."
node	Skills.Skill_fl44_10_Name	fl44	"Flay"	"벗기기"	"Thirst of Dread"	"공포의 갈증"	"Flay has increased area of effect and additional spell damage. These effects are doubled if there is a bleeding enemy within 15 meters."	"'{'벗기기'}' 범위를 늘리고 추가 마법 피해를 획득합니다. 주변 15미터 내에 출혈 상태인 적이 있으면 해당 효과가 배가합니다."
node	Skills.Skill_fl44_11_Name	fl44	"Flay"	"벗기기"	"Bloodsoaked Blade"	"피에 젖은 칼날"	"A percentage of the melee damage on your equipped axes or daggers is also applied as spell damage for the Blood Eruption."	"장착한 도끼나 단검의 일부 근접 피해도 '{'피 분출'}'의 마법 피해로 전환됩니다."
node	Skills.Skill_fl44_12_Name	fl44	"Flay"	"벗기기"	"Deadly Plot"	"치명적인 음모"	"Flay and all skills triggered by its skill tree deal more spell damage per 100 maximum mana.  Flay has additional mana cost."	"'{'벗기기'}'와 해당 스킬 트리가 발동하는 모든 스킬은 최대 마나 100 포인트당 주문 피해가 증폭됩니다. '{'벗기기'}'는 추가 마나 소모를 획득합니다."
node	Skills.Skill_fl44_13_Name	fl44	"Flay"	"벗기기"	"Chaos Rip"	"혼돈립"	"Directly using Flay and hitting at least one enemy with the melee attack has a chance per 1 maximum mana to release a '{'Chaos Bolt'}' towards an enemy. This effect consumes 2 mana per Chaos Bolt released."	"'{'벗기기'}'를 직접 시전해 근접 공격으로 적을 명중 시 최대 마나 하나 당 적에게 '{'혼돈 화살'}' 하나를 유발할 확률이 있습니다. 해당 효과는 '{'혼돈 화살'}'을 시전할 때마다 마나 2점을 소모합니다."
node	Skills.Skill_fl44_14_Name	fl44	"Flay"	"벗기기"	"Go For The Throat"	"목구멍 타격"	"Flay has additional critical strike chance, and leeches a percentage of damage dealt as health."	"'{'벗기기'}' 추가 치명타 확률을 획득하고, 일부 피해가 체력 흡수으로 전환됩니다."
node	Skills.Skill_fl44_15_Name	fl44	"Flay"	"벗기기"	"Marrow Gnawer"	"골수 갉아먹기"	"Flay has additional critical strike multiplier. Critically hitting at least one enemy with Flay's melee attack has a chance to release Marrow Shards towards another nearby enemy within 6 meters."	"'{'벗기기'}' 추가 치명타 피해 보너스를 얻습니다. '{'벗기기'}'의 근접 공격이 적에게 치명타를 입힐 경우, 주변 6미터 내의 다른 적에게 '{'뼈대 조각'}'을 발동할 확률이 있습니다."
node	Skills.Skill_fl44_16_Name	fl44	"Flay"	"벗기기"	"Corrosive Slash"	"부식성 베기"	"Flay inflicts '{'Exposed Flesh'}' on hit, a Curse which reduces cold resistance and armor, and increases the target's chance to be frozen."	"'{'벗기기'}'로 명중 시 '{'노출된 살점'}'을 적용하여 이 저주는 냉기 저항 및 방어력을 감소시키고 대상이 결빙 확률을 증가시킵니다."
node	Skills.Skill_fl44_17_Name	fl44	"Flay"	"벗기기"	"Misfortune"	"불행"	"Blood Eruption has increased area of effect and deals more hit damage (multiplicative with other modifiers) for each of your curses that were on the enemy."	"적에게 가한 그대에게서 오는 저주마다 '{'피 분출'}'의 범위가 증가하고 피해가 증폭됩니다 (기타 수정치와 곱함으로 적용)."
node	Skills.Skill_fl44_18_Name	fl44	"Flay"	"벗기기"	"Spirit Geyser"	"영혼 분수"	"Blood Eruption consumes mana to release a Wandering Spirit. This effect can trigger a limited number of times per 4 seconds."	"'{'피 분출'}'은 마나를 소모하고 '{'유랑 영혼'}' 하나를 방출합니다. 해당 효과는 4초마다 최일정 횟수 발동합니다."
node	Skills.Skill_fl44_19_Name	fl44	"Flay"	"벗기기"	"Blood Waltz"	"유령 같은 악몽"	"Blood Eruption spreads all bleeds on that enemy to a limited amount of other enemies within its range."	"직접 '{'벗기기'}'를 시전하고 적에 명중하면 확률적으로 유령 카피의 '{'벗기기'}'를 한 번 발동하여 근처에 있는 적 중 한 명을 공격합니다 (다른 발동 조건이 없는 경우).  유령 카피의 '{'벗기기'}'의 범위가 증가합니다."
node	Skills.Skill_fl44_20_Name	fl44	"Flay"	"벗기기"	"Hemorrhage"	"절묘한 피"	"Flay has a chance to inflict bleed on hit, and bleeds inflicted by Flay have increased duration."	"'{'벗기기'}'의 근접 공격이 제거되었습니다. '{'벗기기'}'는 주문으로 변경되어 '{'피 분출'}'을 직접 생성하며, 이제 공격 속도가 아닌 주문 시전 속도의 보너스를 받습니다.  '{'벗기기'}' 스킬 트리의 모든 공격 속도 수정치가 주문 시전 속도에 효과를 내기를 적용됩니다."
node	Skills.Skill_fl44_21_Name	fl44	"Flay"	"벗기기"	"Chill of the Grave"	"고통의 왕자"	"Flay deals more hit damage (multiplicative with other modifiers) to chilled or frozen enemies.  Flay has additional freeze rate per active skeleton or bone golem."	"직접 '{'벗기기'}'를 시전하고 적에 명중하면, 희귀 적이나 보스가 아닌 경우는 유령 카피의 '{'벗기기'}'를 한 번 발동하여 근처에 있는 희귀 적이나 보스 중 한 명을 랜덤으로 공격합니다."
node	Skills.Skill_fl44_22_Name	fl44	"Flay"	"벗기기"	"Prince of Pain"	"마카브르 댄스"	"If you directly use Flay and hit at least one enemy, but do not hit a boss or rare enemy, a spectral copy of Flay strikes a random nearby boss or rare enemy."	"'{'벗기기'}' 근접 피해 증폭됩니다 (기타 수정치와 곱함으로 적용).  '{'벗기기'}'를 직접 시전하고 적을 명중 시 '{'저승사자 형태'}'의 남은 쿨다운 시간의 일부를 회복합니다. 해당 효과는 '{'저승사자 형태'}' 또는 '{'립'}'을 사용할 때마다 일정 횟수만 유발합니다."
node	Skills.Skill_fl44_23_Name	fl44	"Flay"	"벗기기"	"Spectral Nightmare"	"절단"	"Directly using Flay and hitting at least one enemy has a chance to trigger a spectral copy of Flay against a nearby enemy if one would not be triggered otherwise.  Spectral copies of Flay have increased area of effect."	"'{'벗기기'}' 명중 시 출혈을 유발 확률이 있으며, '{'벗기기'}' 지속 피해가 증폭됩니다 (기타 수정치와 곱함으로 적용).  '{'벗기기'}' 공격 속도가 감폭됩니다 (기타 수정치와 곱함으로 적용)."
node	Skills.Skill_fl44_24_Name	fl44	"Flay"	"벗기기"	"Occult Offerings"	"피의 연회"	"Directly using Flay consumes a percentage of your current health and ward. Flay gains additional melee damage per 30 health consumed and additional spell damage per 30 ward consumed by this effect, up to a limited amount of each."	"벗기기를 직접 사용 시 현재 체력과 워드의 일정 비율을 소모합니다. 해당 효과로 소모된 체력 30당 벗기기가 근접 피해를 획득하여 소모된 워드 30당 벗기기가 추가 주문 피해를 획득하며 각각의 한도가 있습니다."
node	Skills.Skill_fl44_25_Name	fl44	"Flay"	"벗기기"	"Macabre Dance"	"섬뜩한 춤"	"Flay deals more melee damage (multiplicative with other modifiers).  Directly using Flay and hitting at least one enemy reduces the remaining cooldown of Reaper Form by a percentage. This can occur a limited number of times per use of Reaper Form or Reap."	"벗기기의 근접 공격피해 증폭합니다(기타 수정치와 곱함으로 적용).  벗기기를 직접 사용하여 적 1명 이상 적중 시 저승사자 형태의 남은 쿨다운을 일정 비율 감소시킵니다. 해당 효과는 매번 저승사자 형태 및 사신 수확을 사용한 후에 일정 횟수만큼만 발동합니다."
